circuit,time,fpi,wind,gust,percent
ANACONDA,2021-10-23 15:40:00,2.8148307630485143,5.340395564696315,30.199227661141087,17.227082466762305
ANACONDA,2021-10-23 15:50:00,3.4353672803823385,5.347146398269107,37.08673818708486,17.248859349255184
ANACONDA,2021-10-23 16:00:00,3.5209847460060546,6.330746542816462,36.16110647857946,20.42176304134343
ANACONDA,2021-10-23 16:10:00,3.574149878871478,5.386814911801754,32.95590719607648,17.37682229613469
ANACONDA,2021-10-23 16:20:00,4.503891402508989,4.685426904488327,36.15525266389644,15.114280337059121
ANACONDA,2021-10-23 16:30:00,4.499334165375832,5.414462767433216,37.39885439728149,17.466008927203923
ANACONDA,2021-10-23 16:40:00,4.094210845885461,4.9669808122637535,34.060735247463874,16.022518749237914
ANACONDA,2021-10-23 16:50:00,4.3088458071017515,4.006928946259634,32.76891422212282,12.925577245998818
ANACONDA,2021-10-23 17:00:00,4.956594894669538,4.390635188586244,30.76443432474828,14.163339318020144
ANACONDA,2021-10-23 17:10:00,5.660644020933981,4.7736126074801115,32.438095382675016,15.398750346710038
ANACONDA,2021-10-23 17:20:00,5.767207658277632,5.190940142377726,41.98724987934498,16.744968201218473
ANACONDA,2021-10-23 17:30:00,5.447710316139435,5.635347695278432,29.10118163291493,18.178540952511067
ANACONDA,2021-10-23 17:40:00,4.914853814276327,6.311331304185249,32.95182783809515,20.359133239307255
ANACONDA,2021-10-23 17:50:00,4.859972341184295,5.365282090366025,36.186428551218626,17.30736158182589
ANACONDA,2021-10-23 18:00:00,4.557600473464459,6.387139589882565,30.68258319120146,20.603676096395372
ANACONDA,2021-10-23 18:10:00,5.151681986647366,5.838260677068817,36.787026209045976,18.833098958286506
ANACONDA,2021-10-23 18:20:00,5.445798090792451,5.724456599484338,32.28183039828929,18.46598903059464
ANACONDA,2021-10-23 18:30:00,5.138755061155642,5.387161335248392,31.51361441717684,17.377939791123843
ANACONDA,2021-10-23 18:40:00,5.052184343684658,4.813485167508755,35.76033319463442,15.527371508092761
ANACONDA,2021-10-23 18:50:00,5.07097338595959,6.031403012238106,34.94630718286287,19.45613874915518
ANACONDA,2021-10-23 19:00:00,5.137169843838551,5.639969887142938,37.99497464828611,18.193451248848184
ANACONDA,2021-10-23 19:10:00,4.594772381348534,7.231954898955494,40.291024678685055,23.328886770824177
ANACONDA,2021-10-23 19:20:00,5.315601710073929,7.264211149553826,33.42306123574408,23.432939192109114
ANACONDA,2021-10-23 19:30:00,5.206939525406515,6.631932843221202,33.373178830346184,21.393331752326457
ANACONDA,2021-10-23 19:40:00,4.842521555521676,7.03999024426283,37.36473793369334,22.709645949234936
ANACONDA,2021-10-23 19:50:00,4.774754438805349,7.795681584945254,34.30118009289726,25.147359951436304
ANACONDA,2021-10-23 20:00:00,4.971936313551461,7.533783600935834,37.81961384594146,24.302527744954304
ANACONDA,2021-10-23 20:10:00,5.454508422599884,7.4891154578976575,33.902150454012094,24.158436960960188
ANACONDA,2021-10-23 20:20:00,4.73228675884349,6.397276952195709,39.149408259143655,20.63637726514745
ANACONDA,2021-10-23 20:30:00,4.469784519330804,7.299002735224176,33.91106291856698,23.545170113626376
ANACONDA,2021-10-23 20:40:00,4.34326761793719,6.106825445313106,29.364173238069863,19.699436920364857
ANACONDA,2021-10-23 20:50:00,4.8502831911249356,4.927546618665739,28.60513610388761,15.895311673115287
ANACONDA,2021-10-23 21:00:00,4.30081312518085,4.71920763103713,34.285138541937975,15.223250422700419
ANACONDA,2021-10-23 21:10:00,4.145215174596894,5.07676888614894,34.133775957638576,16.376673826286904
ANACONDA,2021-10-23 21:20:00,4.061404278812081,4.204083742859849,33.01974884234808,13.561560460838223
ANACONDA,2021-10-23 21:30:00,4.11943435126251,3.728247072184219,34.62294241518268,12.026603458658771
ANACONDA,2021-10-23 21:40:00,4.46095628936647,5.1922161754199285,39.23645040909648,16.74908443683848
ANACONDA,2021-10-23 21:50:00,5.239731257552671,5.386806071706471,28.473817031169,17.376793779698293
ANACONDA,2021-10-23 22:00:00,5.502700407260268,5.307460720737306,33.88992660383415,17.120841034636474
ANACONDA,2021-10-23 22:10:00,5.192774052033706,5.428839312098649,36.68316588521367,17.512384877737578
ANACONDA,2021-10-23 22:20:00,5.418779649559494,5.916822804561787,32.19160865209001,19.086525176005765
ANACONDA,2021-10-23 22:30:00,5.584758700960706,4.6453670827396305,30.41637841942319,14.98505510561171
ANACONDA,2021-10-23 22:40:00,5.227796199726987,6.57331002826426,33.71641187655302,21.204225897626642
ANACONDA,2021-10-23 22:50:00,4.830202125619681,6.89083343055006,30.232544241907718,22.228494937258258
ANACONDA,2021-10-23 23:00:00,5.182642436979432,8.68280442720642,29.145030534386688,28.009046539375547
ANACONDA,2021-10-23 23:10:00,5.270673969124592,9.173753372272502,35.42167582633479,29.592752813782262
ANACONDA,2021-10-23 23:20:00,5.457918130843121,10.642858807410352,32.88028099392683,34.33180260454952
ANACONDA,2021-10-23 23:30:00,5.641371701759629,11.10889492018017,38.78874981440012,35.835144903807
ANACONDA,2021-10-23 23:40:00,5.178311627063383,10.822504464939867,33.32951932271475,34.911304725612474
ANACONDA,2021-10-23 23:50:00,5.045733648940456,11.144439129248187,33.88454573864727,35.949803642736086
ANACONDA,2021-10-24 00:00:00,5.1919967685217046,9.562917784091422,35.02644420233307,30.848121884165874
ANACONDA,2021-10-24 00:10:00,5.4258694906787905,9.44030985963672,34.91916178027206,30.45261245044103
ANACONDA,2021-10-24 00:20:00,5.106363256344794,9.79639942970828,35.475462657277276,31.60128848292994
ANACONDA,2021-10-24 00:30:00,5.518231521935237,10.770019093660297,37.78547633532942,34.741997076323536
ANACONDA,2021-10-24 00:40:00,5.895219901771132,10.912227883645055,39.985821912406855,35.20073510853244
ANACONDA,2021-10-24 00:50:00,5.716971937678055,10.836480737418167,39.491174169221566,34.95638947554248
ANACONDA,2021-10-24 01:00:00,5.680215825897847,11.911951223573837,36.560530697143484,38.4256491083027
ANACONDA,2021-10-24 01:10:00,5.785308419971115,12.30939599572745,36.850404871153266,39.70772901847564
ANACONDA,2021-10-24 01:20:00,5.351760924563432,12.50492645674686,37.96292085990552,40.3384724411189
ANACONDA,2021-10-24 01:30:00,5.685117301298442,13.47692208076553,42.85963471661489,43.47394219601784
ANACONDA,2021-10-24 01:40:00,5.72794039912515,12.837023454787236,35.90931424288673,41.409753079958826
ANACONDA,2021-10-24 01:50:00,5.908318674828132,13.07480384043986,38.72773541581882,42.17678658206406
ANACONDA,2021-10-24 02:00:00,6.103054124170959,13.616004779903085,39.9899891823094,43.9225960642035
ANACONDA,2021-10-24 02:10:00,6.819691626540139,13.53545000444654,38.093942670347026,43.66274194982755
ANACONDA,2021-10-24 02:20:00,7.104972064794591,12.255384349568468,32.09012619874747,39.53349790183377
ANACONDA,2021-10-24 02:30:00,6.709784941363838,12.329688331572529,38.75245327441718,39.77318816636299
ANACONDA,2021-10-24 02:40:00,6.045197177967196,12.774522334375366,40.94030411206717,41.20813656250118
ANACONDA,2021-10-24 02:50:00,6.007438641471558,13.173318407083357,39.852219033260404,42.49457550672051
ANACONDA,2021-10-24 03:00:00,6.357205114901298,11.874885127159171,34.67457346759712,38.306081055352166
ANACONDA,2021-10-24 03:10:00,6.453329885511307,10.890689198788722,33.43980891682737,35.13125547996362
ANACONDA,2021-10-24 03:20:00,6.371510942003467,11.179662985843384,32.31264700812767,36.06342898659156
ANACONDA,2021-10-24 03:30:00,6.6830943415773,10.369781383089197,36.34112436821067,33.45090768738451
ANACONDA,2021-10-24 03:40:00,6.429753677144637,11.147102546758154,39.77139689716316,35.95839531212307
ANACONDA,2021-10-24 03:50:00,5.817284195484996,11.482188951712656,34.72183831275353,37.039319199073084
ANACONDA,2021-10-24 04:00:00,5.961273184964821,12.156011087826222,38.99013247268702,39.21293899298781
ANACONDA,2021-10-24 04:10:00,6.596417447183673,12.598567854282619,37.904179927705826,40.6405414654278
ANACONDA,2021-10-24 04:20:00,6.438604482966665,14.202823749051461,37.34375301418278,45.815560480811165
ANACONDA,2021-10-24 04:30:00,6.770648222268458,14.261058608968483,39.073653340866855,46.00341486764027
ANACONDA,2021-10-24 04:40:00,7.005798036681504,14.018968378914805,37.01442637976888,45.22247864166066
ANACONDA,2021-10-24 04:50:00,7.594768202865998,15.343810769673272,41.60720634617028,49.49616377313959
ANACONDA,2021-10-24 05:00:00,7.564502561637303,16.697632939502522,32.57569285793966,53.86333206291136
ANACONDA,2021-10-24 05:10:00,7.521528671602074,17.12333952181319,40.41556751840445,55.236579102623196
ANACONDA,2021-10-24 05:20:00,7.875681413052422,17.506667879019734,44.88952473624835,56.473122190386235
ANACONDA,2021-10-24 05:30:00,7.883189572788952,17.145846333555085,38.885992338720044,55.30918172114544
ANACONDA,2021-10-24 05:40:00,7.465880182470618,17.211327516816468,42.72459290438742,55.520411344569254
ANACONDA,2021-10-24 05:50:00,7.7899993611186344,18.430926862690523,42.71882488559069,59.454602782872655
ANACONDA,2021-10-24 06:00:00,7.7483071433747295,17.21830331573286,37.88034708108309,55.542913921718906
ANACONDA,2021-10-24 06:10:00,8.353395490252563,18.09631799780313,37.456440114538964,58.37521934775203
ANACONDA,2021-10-24 06:20:00,8.501055562786577,17.79923705982167,47.17839236677248,57.416893741360234
ANACONDA,2021-10-24 06:30:00,8.107909372987242,17.020155912067725,35.97079505428439,54.90372874860556
ANACONDA,2021-10-24 06:40:00,7.7894955981076075,15.01452313779123,40.44158184946437,48.43394560577816
ANACONDA,2021-10-24 06:50:00,7.555285172959615,15.885863377853505,34.47231038979829,51.24472057372098
ANACONDA,2021-10-24 07:00:00,7.625589519570977,15.74155756480552,39.33054943220314,50.77921795098555
ANACONDA,2021-10-24 07:10:00,7.779610714889221,14.24603871336374,40.573812157515164,45.95496359149593
ANACONDA,2021-10-24 07:20:00,8.165954137585743,15.221648254256536,42.78664839148536,49.10209114276302
ANACONDA,2021-10-24 07:30:00,8.011240629386116,14.615780904412153,39.258914784194616,47.147680336813394
ANACONDA,2021-10-24 07:40:00,7.8643889451969935,15.143724634084176,42.502698938918854,48.850724626077984
ANACONDA,2021-10-24 07:50:00,7.876011394393561,14.78254494803234,42.39786400844511,47.685628864620455
ANACONDA,2021-10-24 08:00:00,7.949000018449871,14.431500101241621,35.15994715127205,46.55322613303749
ANACONDA,2021-10-24 08:10:00,7.6476514432242215,15.41876748213579,36.48836489895222,49.73795961979287
ANACONDA,2021-10-24 08:20:00,7.509658863453714,16.187100821815918,40.2118327135909,52.216454263922316
ANACONDA,2021-10-24 08:30:00,7.345450681084618,16.792752492842137,43.324899955282234,54.17016933174883
ANACONDA,2021-10-24 08:40:00,7.761967304515781,18.918030240768495,40.037144611038435,61.02590400247902
ANACONDA,2021-10-24 08:50:00,7.687203725310473,18.476969152088408,36.16968918710487,59.60312629705938
ANACONDA,2021-10-24 09:00:00,8.142328097398458,19.43758848804409,43.58300083030326,62.70189834852932
ANACONDA,2021-10-24 09:10:00,7.902306278364814,18.154181979098315,42.275715961005446,58.56187735193005
ANACONDA,2021-10-24 09:20:00,8.129567906118787,17.86553233611347,41.59867673352611,57.63074947133377
ANACONDA,2021-10-24 09:30:00,8.116991093847043,19.386489811199297,44.187418912847015,62.537063907094506
ANACONDA,2021-10-24 09:40:00,8.289275684662108,19.469139896590608,41.03307171069495,62.80367708577616
ANACONDA,2021-10-24 09:50:00,8.996835572934945,20.25275719554452,38.5471542848335,65.33147482433715
ANACONDA,2021-10-24 10:00:00,9.191063154735025,21.392618930468917,45.79096989976993,69.00844816280296
ANACONDA,2021-10-24 10:10:00,10.445071264305415,22.29409240777731,49.13042563939106,71.9164271218623
ANACONDA,2021-10-24 10:20:00,10.324461807951531,22.659882676001324,45.307951251196776,73.09639572903653
ANACONDA,2021-10-24 10:30:00,10.7447981477155,20.75589349660848,45.84658442150706,66.95449515034994
ANACONDA,2021-10-24 10:40:00,10.53180930801531,19.39111843705025,36.70002689030583,62.55199495822661
ANACONDA,2021-10-24 10:50:00,10.873589672596827,19.217113643127043,40.39011105783413,61.990689171377554
ANACONDA,2021-10-24 11:00:00,10.860922448954659,19.385314185608397,42.095012525178184,62.533271566478696
ANACONDA,2021-10-24 11:10:00,11.119972606099097,20.511099458007262,42.74709266629062,66.16483696131374
ANACONDA,2021-10-24 11:20:00,10.44551786092539,20.23288998004833,46.65958632833933,65.26738703241396
ANACONDA,2021-10-24 11:30:00,10.495908164220454,20.599835746609493,37.23704087999069,66.45108305357901
ANACONDA,2021-10-24 11:40:00,11.02471936045798,19.443452349651814,41.31557633828368,62.720814031134886
ANACONDA,2021-10-24 11:50:00,11.25143500183625,20.704130853874403,44.67620313580037,66.78751888346581
ANACONDA,2021-10-24 12:00:00,10.708150872675406,20.909584393564163,38.50344017079964,67.45027223730375
ANACONDA,2021-10-24 12:10:00,10.634630700279969,20.532903119280174,42.82924422799249,66.23517135251669
ANACONDA,2021-10-24 12:20:00,10.698166385426463,19.846454518457104,43.6691176971443,64.02082102728099
ANACONDA,2021-10-24 12:30:00,11.023204901950194,21.030510181049106,45.90073194498348,67.84035542273905
ANACONDA,2021-10-24 12:40:00,11.336479361735893,20.91068457058975,43.013461720234574,67.45382119545081
ANACONDA,2021-10-24 12:50:00,11.646978081958457,20.899923484975464,46.212438863532164,67.41910801604988
ANACONDA,2021-10-24 13:00:00,11.436695762161593,20.690509520449325,36.9386108481706,66.74357909822362
ANACONDA,2021-10-24 13:10:00,11.16834332955956,21.442718940496327,41.688482061689456,69.17006109837524
ANACONDA,2021-10-24 13:20:00,11.14259485302944,21.92546955584112,39.99238485990538,70.72732114787458
ANACONDA,2021-10-24 13:30:00,11.152415310191975,21.815912398426608,38.37923212126202,70.37391096266647
ANACONDA,2021-10-24 13:40:00,11.661172465320039,22.645059476528584,38.84290966255116,73.04857895654382
ANACONDA,2021-10-24 13:50:00,11.728175933932496,22.111697240368212,33.345024670473315,71.328055614091
ANACONDA,2021-10-24 14:00:00,11.519437308525609,22.725309391041023,43.55589047928474,73.30744964851942
ANACONDA,2021-10-24 14:10:00,11.53806960995722,22.574846923925463,40.85688301597225,72.82208685137246
ANACONDA,2021-10-24 14:20:00,11.142995493041044,22.07801494418364,41.52956011183061,71.21940304575367
ANACONDA,2021-10-24 14:30:00,11.124060142970952,22.04038946031669,42.11072981169111,71.09803051715062
ANACONDA,2021-10-24 14:40:00,11.327783810815113,21.90068471012692,45.24090942817585,70.6473700326675
ANACONDA,2021-10-24 14:50:00,10.688339884048872,21.07664581376624,44.54052151154671,67.98918004440722
ANACONDA,2021-10-24 15:00:00,10.493817619074196,20.681206849760116,43.84884652528642,66.71357048309716
ANACONDA,2021-10-24 15:10:00,10.49902954239809,19.40422666203825,42.55663116587161,62.59427955496209
ANACONDA,2021-10-24 15:20:00,10.253371027140801,19.440354304069245,45.07915005431485,62.71082033570724
ANACONDA,2021-10-24 15:30:00,9.923530098323711,19.772607537094558,38.90569053665118,63.78260495836954
ANACONDA,2021-10-24 15:40:00,10.763504443533206,19.345780389381986,45.75699526604024,62.4057431915548
ANACONDA,2021-10-24 15:50:00,11.216977700673642,18.329676119236385,43.573544095354386,59.12798748140769
ANACONDA,2021-10-24 16:00:00,11.092079349997771,18.895548709370974,39.8914924395209,60.95338293345476
ANACONDA,2021-10-24 16:10:00,9.890496885987677,17.54805288308254,38.651260019845935,56.606622203492066
ANACONDA,2021-10-24 16:20:00,10.19320889466747,18.407106554379563,46.64231309904315,59.37776307864375
ANACONDA,2021-10-24 16:30:00,10.732670283544286,18.30891295592547,39.818021464562726,59.06100953524346
ANACONDA,2021-10-24 16:40:00,10.991460648333154,18.287525044619063,40.25128815393979,58.99201627296472
ANACONDA,2021-10-24 16:50:00,10.790069356832905,18.227115328950806,45.07952027117579,58.79714622242196
ANACONDA,2021-10-24 17:00:00,10.74428629490072,18.4294270976508,45.39961560236817,59.44976483113161
ANACONDA,2021-10-24 17:10:00,10.200802103363092,18.115249275920448,37.40730024625275,58.43628798684015
ANACONDA,2021-10-24 17:20:00,10.614021883133026,19.35844944446471,38.459422923962926,62.44661111117649
ANACONDA,2021-10-24 17:30:00,10.625312188746996,19.659663204906497,40.45967095173108,63.418268402924184
ANACONDA,2021-10-24 17:40:00,10.860320863855696,20.552841532195625,41.018285058966725,66.29948881353428
ANACONDA,2021-10-24 17:50:00,11.03530708080176,18.855428124432787,41.36888636232364,60.823961691718665
ANACONDA,2021-10-24 18:00:00,10.617944005696412,17.472619866332803,46.14704908293871,56.36328989139614
ANACONDA,2021-10-24 18:10:00,10.176002640899139,16.17251065087053,39.604138559562216,52.169389196356555
ANACONDA,2021-10-24 18:20:00,10.292150725610538,15.686520318439335,39.283169573446614,50.601678446578504
ANACONDA,2021-10-24 18:30:00,10.981279662440338,15.534316772745633,38.991246873941726,50.1106992669214
ANACONDA,2021-10-24 18:40:00,11.79723849496191,15.56806522846155,35.0825511642794,50.21956525310177
ANACONDA,2021-10-24 18:50:00,12.194514239723068,16.606596580463872,42.71900220587746,53.56966638859314
ANACONDA,2021-10-24 19:00:00,12.76574676350992,15.967512521749814,39.51395970415173,51.508104908870365
ANACONDA,2021-10-24 19:10:00,13.384691473423192,14.136507397574206,40.53021120107161,45.60163676636841
ANACONDA,2021-10-24 19:20:00,12.91011655304017,12.801532598474772,40.621818122239645,41.295266446692814
ANACONDA,2021-10-24 19:30:00,13.23673682530974,13.008538293240216,40.24744879101435,41.9630267523878
ANACONDA,2021-10-24 19:40:00,13.76303849320606,14.67063000445233,38.95949501084368,47.32461291758816
ANACONDA,2021-10-24 19:50:00,13.91111785595328,14.711084901747673,38.16984267760184,47.455112586282816
ANACONDA,2021-10-24 20:00:00,13.676420035944926,16.84330137463074,42.53421210272193,54.33323024074432
ANACONDA,2021-10-24 20:10:00,13.42192608355998,17.155747750615507,38.52823981569576,55.34112177617906
ANACONDA,2021-10-24 20:20:00,13.472627048776882,18.991637630228123,42.4034972333214,61.263347194284265
ANACONDA,2021-10-24 20:30:00,13.661659651522243,18.89288447059719,41.84331210918099,60.94478861482963
ANACONDA,2021-10-24 20:40:00,13.603381574579167,19.584893215962214,42.37056459911077,63.17707489020069
ANACONDA,2021-10-24 20:50:00,14.05799053021837,20.113054880690772,41.14339399732935,64.88082219577669
ANACONDA,2021-10-24 21:00:00,14.313202252268493,19.92258477105572,40.277414122847894,64.26640248727652
ANACONDA,2021-10-24 21:10:00,14.199298444276398,20.253065155424828,44.587471172292524,65.3324682433059
ANACONDA,2021-10-24 21:20:00,14.27000048218146,20.286845662235805,38.27690302720818,65.44143762011551
ANACONDA,2021-10-24 21:30:00,14.034681501769226,20.228814414453577,38.43336524606154,65.25424004662445
ANACONDA,2021-10-24 21:40:00,14.365264631773089,20.806281264181504,47.27270672519845,67.11703633606938
ANACONDA,2021-10-24 21:50:00,13.925551901101862,19.686942193842768,43.859999468679845,63.50626514142829
ANACONDA,2021-10-24 22:00:00,13.487459619461692,18.641741200938995,38.31387652111669,60.13464903528708
ANACONDA,2021-10-24 22:10:00,13.349607436747968,19.158730748055987,44.819275639450716,61.8023572517935
ANACONDA,2021-10-24 22:20:00,13.366126832844408,20.144947182267135,46.53537458934936,64.98370058795851
ANACONDA,2021-10-24 22:30:00,13.665175887126008,20.387115338067282,42.46621847462117,65.76488818731382
ANACONDA,2021-10-24 22:40:00,13.587004694777017,22.57605912014086,44.64838243729186,72.82599716174471
ANACONDA,2021-10-24 22:50:00,13.322532399863775,23.429086955917505,42.53743492699807,75.57769985779841
ANACONDA,2021-10-24 23:00:00,12.903713321411193,22.926904074761747,44.44359760873246,73.9577550798766
ANACONDA,2021-10-24 23:10:00,13.141241500041755,21.838613956796912,43.09517238710839,70.44714179611907
ANACONDA,2021-10-24 23:20:00,13.473323065272506,21.007010648952388,42.593339617372564,67.76455048049156
ANACONDA,2021-10-24 23:30:00,13.75328875673336,20.072118167906606,40.97595787605765,64.74876828356969
ANACONDA,2021-10-24 23:40:00,14.003651825116483,20.146261390389718,38.41108665529568,64.98793996899909
ANACONDA,2021-10-24 23:50:00,13.769400483537986,20.71250456290615,36.678114668352535,66.81453084808436
ANACONDA,2021-10-25 00:00:00,13.688333715727019,19.942060364892022,39.43482362012942,64.32922698352264
ANACONDA,2021-10-25 00:10:00,14.026804487022325,20.47806879578019,41.63695092171387,66.05828643800061
ANACONDA,2021-10-25 00:20:00,14.778819075478442,19.552895414625468,40.45357046642166,63.07385617621119
ANACONDA,2021-10-25 00:30:00,14.818220582912172,18.216662199017886,40.43083689785206,58.76342644844479
ANACONDA,2021-10-25 00:40:00,14.953805143796911,18.529307956877172,43.8039206661648,59.77196115121669
ANACONDA,2021-10-25 00:50:00,14.955469025026149,18.98178473792411,41.405541613798206,61.231563670722934
ANACONDA,2021-10-25 01:00:00,14.632578204878797,18.887673408272295,40.998032501291284,60.92797873636224
ANACONDA,2021-10-25 01:10:00,15.222617576395237,18.979859609636524,41.88266478515298,61.22535357947265
ANACONDA,2021-10-25 01:20:00,15.891072635907,17.643083829323785,40.948404311320594,56.913173642979956
ANACONDA,2021-10-25 01:30:00,15.51626232119587,17.541544339169764,40.62395367631439,56.585626900547624
ANACONDA,2021-10-25 01:40:00,15.65007964340698,18.384995622818376,42.201371580774236,59.3064374929625
ANACONDA,2021-10-25 01:50:00,15.874075131620897,19.695903795906013,35.06350565497469,63.53517353518069
ANACONDA,2021-10-25 02:00:00,15.300149755637891,19.562021216944455,41.64889245061647,63.103294248207916
ANACONDA,2021-10-25 02:10:00,15.666873926542747,19.062870773565493,41.68464327115559,61.49313152763062
ANACONDA,2021-10-25 02:20:00,16.179936629476295,18.87079495969811,44.26527584168463,60.873532128058415
ANACONDA,2021-10-25 02:30:00,16.111509721761813,18.588996629182894,42.075092287907836,59.96450525542869
ANACONDA,2021-10-25 02:40:00,16.093631993355316,19.37048449978073,42.906407903180664,62.48543387026042
ANACONDA,2021-10-25 02:50:00,16.557635604219172,19.014615422099318,45.413385743237825,61.337469103546184
ANACONDA,2021-10-25 03:00:00,16.933283532030504,18.428243262108357,43.09179961849019,59.44594600680115
ANACONDA,2021-10-25 03:10:00,17.104453312795354,16.636855161859412,39.439994877897966,53.66727471567552
ANACONDA,2021-10-25 03:20:00,16.963700166218,16.742781469982305,48.099141545007896,54.00897248381389
ANACONDA,2021-10-25 03:30:00,17.63918221495184,16.064176917821285,38.21290701845788,51.81992554135898
ANACONDA,2021-10-25 03:40:00,17.929609811709927,16.252167546361495,38.16146440687166,52.426346923746756
ANACONDA,2021-10-25 03:50:00,18.368082271591973,16.660467222499747,38.31732774143299,53.743442653224996
ANACONDA,2021-10-25 04:00:00,18.976631161199972,17.023057967757612,39.426225102898826,54.91309021857295
ANACONDA,2021-10-25 04:10:00,18.79978525445239,15.003687879628428,36.82613521369166,48.3989931600917
ANACONDA,2021-10-25 04:20:00,18.823444493985306,15.16681729856522,39.50234493176813,48.92521709214587
ANACONDA,2021-10-25 04:30:00,19.070417937355554,15.162812454044966,38.34248350361385,48.91229823885473
ANACONDA,2021-10-25 04:40:00,19.030875348240546,14.737286478677914,37.57640599933709,47.53963380218682
ANACONDA,2021-10-25 04:50:00,19.05031236088492,16.423874018441055,38.7892882410958,52.980238769164686
ANACONDA,2021-10-25 05:00:00,19.544396345293762,16.51298760424571,43.42404001397516,53.2677019491797
ANACONDA,2021-10-25 05:10:00,19.335041194637096,14.292532996536275,36.330260358677904,46.10494515011702
ANACONDA,2021-10-25 05:20:00,19.767640835397614,14.443004505305828,34.97448084400257,46.59033711388977
ANACONDA,2021-10-25 05:30:00,19.32388035866274,14.616409126126857,39.48147631190619,47.149706858473735
