Date,Julian,Hour,Station,Standard,ZipCodes,Scope,HlyAirTmp (F),HlyDewPnt (F),HlyEto (in),HlyNetRad (Ly/day),HlyAsceEto (in),HlyAsceEtr (in),HlyPrecip (in),HlyRelHum (%),HlyResWind (MPH),HlySoilTmp (F),HlySolRad (Ly/day),HlyVapPres (mBars),HlyWindDir (°),HlyWindSpd (MPH)
2021-01-05,5,0400,6,english,"95618, 95617, 95616",hourly,38.5,38.5,0,-35,0,,0,100,3,47.1,0,7.9,345,3.1
2021-01-05,5,0500,6,english,"95618, 95617, 95616",hourly,39.4,39.3,0,-35,0,,0,100,4.9,46.8,0,8.2,338,5
2021-01-05,5,0600,6,english,"95618, 95617, 95616",hourly,40.5,40.5,0,-35,0,,0,100,5.3,46.7,0,8.5,329,5.4
2021-01-05,5,0700,6,english,"95618, 95617, 95616",hourly,40.4,40.4,0,-35,0,,0,100,4.6,46.7,0,8.5,345,4.6
2021-01-05,5,0800,6,english,"95618, 95617, 95616",hourly,40.2,40.1,0,-12,0,,0,100,4.3,46.7,39,8.4,349,4.4
2021-01-05,5,0900,6,english,"95618, 95617, 95616",hourly,41,41,0,107,0,,0,100,6.7,46.5,215,8.7,7,6.7
2021-01-05,5,1000,6,english,"95618, 95617, 95616",hourly,42.8,42.7,0,52,0,,0,100,7.2,46.6,208,9.3,353,7.3
2021-01-05,5,1100,6,english,"95618, 95617, 95616",hourly,45.8,45.7,0,114,0,,0,100,9.5,46.9,321,10.4,348,9.6
2021-01-05,5,1200,6,english,"95618, 95617, 95616",hourly,50.7,48.3,0.01,446,0.01,,0,92,8.5,47.5,856,11.5,348,8.7
2021-01-05,5,1300,6,english,"95618, 95617, 95616",hourly,54.4,47.4,0.01,505,0.01,,0,77,5.4,48.6,965,11.1,359,5.8
2021-01-05,5,1400,6,english,"95618, 95617, 95616",hourly,55.8,47.1,0.01,416,0.01,,0,72,8,49.8,823,11,1,8.3
2021-01-05,5,1500,6,english,"95618, 95617, 95616",hourly,56.8,45.8,0.01,303,0.01,,0,66,7.6,50.6,660,10.5,359,8.1
2021-01-05,5,1600,6,english,"95618, 95617, 95616",hourly,57.3,44.8,0,132,0,,0,63,6.5,51,384,10.1,359,6.7
2021-01-05,5,1700,6,english,"95618, 95617, 95616",hourly,55.8,44.5,0,-17,0,,0,66,5.1,51,101,10,6,5.2
2021-01-05,5,1800,6,english,"95618, 95617, 95616",hourly,52.1,44.2,0,-79,0,,0,74,2.6,50.6,1,9.9,336,2.9
2021-01-05,5,1900,6,english,"95618, 95617, 95616",hourly,49.1,43.9,0,-78,0,,0,82,1.9,49.8,0,9.8,1,2.8
2021-01-05,5,2000,6,english,"95618, 95617, 95616",hourly,45.1,42.9,0,-77,0,,0,92,2.1,49.1,0,9.4,294,2.6
2021-01-05,5,2100,6,english,"95618, 95617, 95616",hourly,44.2,42.2,0,-77,0,,0,93,1.4,48.4,0,9.1,304,2.1
2021-01-05,5,2200,6,english,"95618, 95617, 95616",hourly,41.8,40.7,0,-77,0,,0,96,3.2,47.8,0,8.6,254,3.3
2021-01-05,5,2300,6,english,"95618, 95617, 95616",hourly,41.2,40.6,0,-77,0,,0,98,0.6,47.3,0,8.6,246,1.7
2021-01-05,5,2400,6,english,"95618, 95617, 95616",hourly,40.2,39.7,0,-77,0,,0,98,0.4,46.9,0,8.3,189,2.1
2021-01-06,6,0100,6,english,"95618, 95617, 95616",hourly,38.7,38.6,0,-35,0,,0,100,0.8,46.6,0,7.9,166,1.8
2021-01-06,6,0200,6,english,"95618, 95617, 95616",hourly,38.1,38,0,-35,0,,0,100,0.9,46.3,0,7.8,186,1.8
2021-01-06,6,0300,6,english,"95618, 95617, 95616",hourly,37.8,37.7,0,-36,0,,0,100,0.8,46,0,7.7,150,2.1
2021-01-06,6,0400,6,english,"95618, 95617, 95616",hourly,36.6,36.5,0,-36,0,,0,100,0.9,45.7,0,7.3,248,1.9
2021-01-06,6,0500,6,english,"95618, 95617, 95616",hourly,36.1,36,0,-36,0,,0,100,0,45.4,0,7.2,228,1.2
2021-01-06,6,0600,6,english,"95618, 95617, 95616",hourly,36.2,36.1,0,-36,0,,0,100,1.3,45.1,0,7.2,143,1.8
2021-01-06,6,0700,6,english,"95618, 95617, 95616",hourly,35.9,35.8,0,-36,0,,0,100,0.7,44.9,0,7.1,196,1.9
2021-01-06,6,0800,6,english,"95618, 95617, 95616",hourly,36.5,36.4,0,-16,0,,0,100,3.1,44.7,32,7.3,118,3.4
2021-01-06,6,0900,6,english,"95618, 95617, 95616",hourly,36.9,36.8,0,56,0,,0,100,3,44.7,124,7.4,165,4.3
2021-01-06,6,1000,6,english,"95618, 95617, 95616",hourly,38.8,38.7,0,66,0,,0,100,2.7,44.9,229,8,234,3
2021-01-06,6,1100,6,english,"95618, 95617, 95616",hourly,42.8,42.7,0,145,0,,0,100,3,45.3,366,9.3,156,3.8
2021-01-06,6,1200,6,english,"95618, 95617, 95616",hourly,46.5,45.9,0,327,0,,0,98,4.3,46,661,10.5,125,5.2
2021-01-06,6,1300,6,english,"95618, 95617, 95616",hourly,50.4,47.6,0,194,0,,0,90,2.4,47,452,11.2,230,3.8
2021-01-06,6,1400,6,english,"95618, 95617, 95616",hourly,50.4,48.5,0,48,0,,0.03,93,4,47.8,230,11.6,94,4.3
2021-01-06,6,1500,6,english,"95618, 95617, 95616",hourly,52.1,49.4,0.01,310,0.01,,0,90,3.3,48.4,666,12,104,3.8
2021-01-06,6,1600,6,english,"95618, 95617, 95616",hourly,53.6,48.2,0,99,0,,0,82,2.5,49.2,306,11.5,214,3.3
2021-01-06,6,1700,6,english,"95618, 95617, 95616",hourly,51.9,48.8,0,-8,0,,0,89,3.3,49.6,69,11.8,243,3.5
2021-01-06,6,1800,6,english,"95618, 95617, 95616",hourly,49,48.2,0,-57,0,,0,97,0.8,49.4,2,11.5,173,1.5
2021-01-06,6,1900,6,english,"95618, 95617, 95616",hourly,46.7,46.6,0,-58,0,,0,100,1.1,48.8,0,10.8,293,2.2
2021-01-06,6,2000,6,english,"95618, 95617, 95616",hourly,45.6,45.5,0,-59,0,,0,100,1.1,48.2,0,10.4,43,1.7
2021-01-06,6,2100,6,english,"95618, 95617, 95616",hourly,46.1,46,0,-58,0,,0,100,1.7,47.8,0,10.6,55,1.9
2021-01-06,6,2200,6,english,"95618, 95617, 95616",hourly,43.2,43.1,0,-59,0,,0,100,1.9,47.3,0,9.5,278,2.3
2021-01-06,6,2300,6,english,"95618, 95617, 95616",hourly,41,40.9,0,-59,0,,0,100,1.3,46.9,0,8.7,303,2
2021-01-06,6,2400,6,english,"95618, 95617, 95616",hourly,41.3,41.3,0,-59,0,,0,100,4.8,46.5,0,8.8,329,5.4
2021-01-07,7,0100,6,english,"95618, 95617, 95616",hourly,44.5,44.4,0,-35,0,,0,100,6.2,46.3,0,9.9,347,6.3
2021-01-07,7,0200,6,english,"95618, 95617, 95616",hourly,46,45.9,0,-35,0,,0,100,7.3,46.4,0,10.5,338,7.3
2021-01-07,7,0300,6,english,"95618, 95617, 95616",hourly,45.8,45.7,0,-35,0,,0,100,6.6,46.6,0,10.5,333,6.7
2021-01-07,7,0400,6,english,"95618, 95617, 95616",hourly,44.7,44.6,0,-35,0,,0,100,5.4,46.6,0,10,339,5.5
2021-01-07,7,0500,6,english,"95618, 95617, 95616",hourly,44.5,44.3,0,-35,0,,0,99,6.5,46.5,0,9.9,356,6.6
2021-01-07,7,0600,6,english,"95618, 95617, 95616",hourly,43.3,43.2,0,-35,0,,0,100,6.4,46.5,0,9.5,343,6.5
2021-01-07,7,0700,6,english,"95618, 95617, 95616",hourly,44,43,0,-35,0,,0,96,8.7,46.4,0,9.4,343,8.8
2021-01-07,7,0800,6,english,"95618, 95617, 95616",hourly,43.9,42.2,0,-27,0,,0,94,7.6,46.3,14,9.2,344,7.7
2021-01-07,7,0900,6,english,"95618, 95617, 95616",hourly,44.1,42.1,0,34,0,,0,92,5.2,46.2,93,9.1,338,5.3
2021-01-07,7,1000,6,english,"95618, 95617, 95616",hourly,47.5,42.5,0,119,0,,0,83,8.5,46.2,312,9.3,353,8.6
2021-01-07,7,1100,6,english,"95618, 95617, 95616",hourly,51.2,42.9,0.01,332,0.01,,0,73,10.6,46.5,683,9.4,357,10.8
2021-01-07,7,1200,6,english,"95618, 95617, 95616",hourly,53,42.8,0.01,381,0.01,,0,68,9.9,47.1,750,9.3,1,10
2021-01-07,7,1300,6,english,"95618, 95617, 95616",hourly,53.2,42.1,0.01,450,0.01,,0,66,9.4,47.9,864,9.1,14,9.6
2021-01-07,7,1400,6,english,"95618, 95617, 95616",hourly,53.8,43.4,0.01,437,0.01,,0,68,7.2,48.8,862,9.6,38,7.8
2021-01-07,7,1500,6,english,"95618, 95617, 95616",hourly,53.1,44.3,0,227,0.01,,0,72,3.5,49.5,516,9.9,86,4.2
2021-01-07,7,1600,6,english,"95618, 95617, 95616",hourly,53.4,44.6,0,112,0,,0,72,2.8,50,333,10,116,3.2
2021-01-07,7,1700,6,english,"95618, 95617, 95616",hourly,52.2,43.6,0,-4,0,,0,72,2,50.1,99,9.6,145,2.2
2021-01-07,7,1800,6,english,"95618, 95617, 95616",hourly,48.7,43.6,0,-64,0,,0,82,0.3,49.7,2,9.7,338,1.2
2021-01-07,7,1900,6,english,"95618, 95617, 95616",hourly,45.4,43,0,-64,0,,0,91,0.7,49,0,9.4,136,1.4
2021-01-07,7,2000,6,english,"95618, 95617, 95616",hourly,43.1,41.7,0,-64,0,,0,95,0.6,48.2,0,9,160,1.7
2021-01-07,7,2100,6,english,"95618, 95617, 95616",hourly,41.8,41.7,0,-64,0,,0,100,0.9,47.5,0,9,133,1.4
2021-01-07,7,2200,6,english,"95618, 95617, 95616",hourly,40.6,40.5,0,-64,0,,0,100,1,46.9,0,8.5,235,1.5
2021-01-07,7,2300,6,english,"95618, 95617, 95616",hourly,40.3,40.2,0,-64,0,,0,100,1,46.5,0,8.5,206,1.9
2021-01-07,7,2400,6,english,"95618, 95617, 95616",hourly,41.2,41.1,0,-64,0,,0,100,2,46.2,0,8.8,251,2.7
2021-01-08,8,0100,6,english,"95618, 95617, 95616",hourly,41.5,41.5,0,-45,0,,0,100,0.7,46.1,0,8.9,94,1.9
2021-01-08,8,0200,6,english,"95618, 95617, 95616",hourly,42.3,42.2,0,-45,0,,0,100,1.5,46.1,0,9.1,138,2.2
2021-01-08,8,0300,6,english,"95618, 95617, 95616",hourly,42,41.9,0,-45,0,,0,100,1.8,46.2,0,9,95,1.9
2021-01-08,8,0400,6,english,"95618, 95617, 95616",hourly,42.1,42,0,-45,0,,0.01,100,2.7,46.2,0,9.1,112,5.4
2021-01-08,8,0500,6,english,"95618, 95617, 95616",hourly,42.2,42.1,0,-45,0,,0,100,0.8,46.3,0,9.1,252,2.1
2021-01-08,8,0600,6,english,"95618, 95617, 95616",hourly,42.4,42.3,0,-45,0,,0,100,1.9,46.3,0,9.2,166,2.2
2021-01-08,8,0700,6,english,"95618, 95617, 95616",hourly,42,41.9,0,-45,0,,0,100,3.9,46.4,0,9,227,4
2021-01-08,8,0800,6,english,"95618, 95617, 95616",hourly,41.8,41.7,0,-35,0,,0,100,4.3,46.4,15,9,240,4.6
2021-01-08,8,0900,6,english,"95618, 95617, 95616",hourly,42.7,42.6,0,22,0,,0,100,2.6,46.4,90,9.3,127,2.8
2021-01-08,8,1000,6,english,"95618, 95617, 95616",hourly,44.1,44,0,100,0,,0,100,4.4,46.6,281,9.8,144,4.7
2021-01-08,8,1100,6,english,"95618, 95617, 95616",hourly,45.1,45,0,173,0,,0,100,5,47,407,10.2,121,5.3
2021-01-08,8,1200,6,english,"95618, 95617, 95616",hourly,48.8,47.7,0.01,421,0.01,,0,96,3.5,47.6,810,11.3,160,3.9
2021-01-08,8,1300,6,english,"95618, 95617, 95616",hourly,53.5,49.2,0.01,482,0.01,,0,85,3.3,48.6,911,11.9,137,3.8
2021-01-08,8,1400,6,english,"95618, 95617, 95616",hourly,55.6,49.4,0.01,359,0.01,,0,79,6.3,49.7,717,12,9,7.3
2021-01-08,8,1500,6,english,"95618, 95617, 95616",hourly,51.7,47.9,0,82,0,,0,87,10.5,50.4,262,11.3,358,10.6
2021-01-08,8,1600,6,english,"95618, 95617, 95616",hourly,49.8,46.5,0,-4,0,,0,88,9.4,50.3,109,10.8,348,9.6
2021-01-08,8,1700,6,english,"95618, 95617, 95616",hourly,49.5,45.3,0,19,0,,0,85,7.3,50,74,10.3,333,7.5
2021-01-08,8,1800,6,english,"95618, 95617, 95616",hourly,47.9,44.8,0,-34,0,,0,89,7,49.6,2,10.1,356,7.1
2021-01-08,8,1900,6,english,"95618, 95617, 95616",hourly,46.8,44.3,0,-35,0,,0,91,7.2,49.1,0,9.9,351,7.2
2021-01-08,8,2000,6,english,"95618, 95617, 95616",hourly,45.5,43.3,0,-35,0,,0,92,5.7,48.7,0,9.5,343,5.7
2021-01-08,8,2100,6,english,"95618, 95617, 95616",hourly,43.5,42.5,0,-35,0,,0,96,5.5,48.3,0,9.2,336,5.5
2021-01-08,8,2200,6,english,"95618, 95617, 95616",hourly,43.3,41.7,0,-35,0,,0,94,5.9,47.9,0,9,332,5.9
2021-01-08,8,2300,6,english,"95618, 95617, 95616",hourly,44,40.9,0,-36,0,,0,89,6.2,47.6,0,8.7,335,6.3
2021-01-08,8,2400,6,english,"95618, 95617, 95616",hourly,43.6,39.8,0,-36,0,,0,86,4.7,47.3,0,8.3,331,4.8
2021-01-09,9,0100,6,english,"95618, 95617, 95616",hourly,43,38.9,0,-36,0,,0,85,4.3,47,0,8,335,4.4
2021-01-09,9,0200,6,english,"95618, 95617, 95616",hourly,42.8,38,0,-37,0,,0,83,3.8,46.7,0,7.8,324,3.9
2021-01-09,9,0300,6,english,"95618, 95617, 95616",hourly,42.5,37.7,0,-37,0,,0,83,4.4,46.4,0,7.7,346,4.7
2021-01-09,9,0400,6,english,"95618, 95617, 95616",hourly,42,37.3,0,-37,0,,0,83,5.1,46.1,0,7.6,345,5.2
2021-01-09,9,0500,6,english,"95618, 95617, 95616",hourly,41,35.8,0,-37,0,,0,81,4.7,45.9,0,7.1,325,4.8
2021-01-09,9,0600,6,english,"95618, 95617, 95616",hourly,41.3,34.7,0,-37,0,,0,77,5.4,45.7,0,6.8,345,5.5
2021-01-09,9,0700,6,english,"95618, 95617, 95616",hourly,41.9,33.9,0,-38,0,,0,73,4.1,45.5,0,6.6,358,4.2
2021-01-09,9,0800,6,english,"95618, 95617, 95616",hourly,42.2,33.4,0,-12,0,,0,71,5.9,45.2,43,6.5,353,6
2021-01-09,9,0900,6,english,"95618, 95617, 95616",hourly,45.5,34.2,0,153,0,,0,64,5.1,45.1,289,6.7,350,5.2
2021-01-09,9,1000,6,english,"95618, 95617, 95616",hourly,50.3,35.1,0.01,258,0.01,,0,56,7.5,45.2,609,6.9,353,7.6
2021-01-09,9,1100,6,english,"95618, 95617, 95616",hourly,54.1,34.2,0.01,404,0.01,,0,47,10.3,45.8,834,6.7,346,10.6
2021-01-09,9,1200,6,english,"95618, 95617, 95616",hourly,56.8,32.5,0.01,491,0.01,,0,40,10.8,46.5,963,6.2,343,11.1
2021-01-09,9,1300,6,english,"95618, 95617, 95616",hourly,59.3,31.1,0.01,503,0.01,,0,34,9.8,47.3,982,5.9,342,10.1
2021-01-09,9,1400,6,english,"95618, 95617, 95616",hourly,60.8,32,0.01,430,0.01,,0,34,7.3,48.2,864,6.1,20,7.9
2021-01-09,9,1500,6,english,"95618, 95617, 95616",hourly,59.3,35.6,0.01,321,0.01,,0,41,7.2,49,707,7.1,54,7.6
2021-01-09,9,1600,6,english,"95618, 95617, 95616",hourly,57.3,38.1,0,133,0.01,,0,49,5.1,49.6,383,7.8,104,5.4
2021-01-09,9,1700,6,english,"95618, 95617, 95616",hourly,52.7,42,0,-22,0,,0,67,6.5,49.7,75,9.1,126,6.7
2021-01-09,9,1800,6,english,"95618, 95617, 95616",hourly,48.8,42,0,-74,0,,0,77,3.6,49.3,2,9.1,142,3.7
2021-01-09,9,1900,6,english,"95618, 95617, 95616",hourly,46.9,41.5,0,-75,0,,0,81,2.6,48.7,0,8.9,130,2.7
2021-01-09,9,2000,6,english,"95618, 95617, 95616",hourly,45.8,41,0,-74,0,,0,83,2.1,48.1,0,8.7,146,2.3
2021-01-09,9,2100,6,english,"95618, 95617, 95616",hourly,45,40,0,-75,0,,0,83,2.8,47.6,0,8.4,151,3.2
2021-01-09,9,2200,6,english,"95618, 95617, 95616",hourly,42.7,39.8,0,-74,0,,0,89,2.7,47.2,0,8.3,159,2.8
2021-01-09,9,2300,6,english,"95618, 95617, 95616",hourly,42.2,40.8,0,-73,0,,0,95,3,46.8,0,8.6,146,3.4
2021-01-09,9,2400,6,english,"95618, 95617, 95616",hourly,41.6,41.4,0,-72,0,,0,99,4,46.5,0,8.9,137,4.2
2021-01-10,10,0100,6,english,"95618, 95617, 95616",hourly,41.6,41.5,0,-35,0,,0,100,2.7,46.3,0,8.9,148,2.9
2021-01-10,10,0200,6,english,"95618, 95617, 95616",hourly,40.7,40.6,0,-35,0,,0,100,2,46.1,0,8.6,172,2.5
2021-01-10,10,0300,6,english,"95618, 95617, 95616",hourly,38.9,38.8,0,-35,0,,0,100,2.1,45.9,0,8,128,2.6
2021-01-10,10,0400,6,english,"95618, 95617, 95616",hourly,38.9,38.8,0,-35,0,,0,100,2.6,45.6,0,8,144,2.8
2021-01-10,10,0500,6,english,"95618, 95617, 95616",hourly,36.5,36.5,0,-36,0,,0,100,1.7,45.3,0,7.3,181,2.6
2021-01-10,10,0600,6,english,"95618, 95617, 95616",hourly,38.8,38.7,0,-35,0,,0,100,3.2,45.1,0,8,129,3.4
2021-01-10,10,0700,6,english,"95618, 95617, 95616",hourly,39.1,39,0,-35,0,,0,100,1.1,45,0,8.1,142,1.8
2021-01-10,10,0800,6,english,"95618, 95617, 95616",hourly,39.3,39.3,0,-26,0,,0,100,5.4,45,16,8.2,344,5.5
2021-01-10,10,0900,6,english,"95618, 95617, 95616",hourly,40.8,40.8,0,37,0,,0,100,5.9,45.2,98,8.6,5,6.1
2021-01-10,10,1000,6,english,"95618, 95617, 95616",hourly,42.6,42.5,0,59,0,,0,100,6.9,45.4,218,9.3,352,7
2021-01-10,10,1100,6,english,"95618, 95617, 95616",hourly,44.8,44.6,0,223,0,,0,99,6.4,45.8,500,10,353,6.5
2021-01-10,10,1200,6,english,"95618, 95617, 95616",hourly,47.9,45.1,0.01,402,0.01,,0,90,6.1,46.4,779,10.2,4,6.4
2021-01-10,10,1300,6,english,"95618, 95617, 95616",hourly,49.9,45.2,0,258,0,,0,84,5.7,47.3,554,10.3,2,6.1
2021-01-10,10,1400,6,english,"95618, 95617, 95616",hourly,51.9,45,0.01,335,0.01,,0,77,5.3,48.1,676,10.2,348,5.7
2021-01-10,10,1500,6,english,"95618, 95617, 95616",hourly,53.3,44.2,0,135,0,,0,71,6.1,48.8,343,9.9,354,6.5
2021-01-10,10,1600,6,english,"95618, 95617, 95616",hourly,53.7,43.2,0,77,0,,0,67,7.1,49.1,237,9.5,360,7.2
2021-01-10,10,1700,6,english,"95618, 95617, 95616",hourly,53.1,42.4,0,-9,0,,0,67,5.9,49.2,57,9.2,357,6
2021-01-10,10,1800,6,english,"95618, 95617, 95616",hourly,50.8,42.2,0,-49,0,,0,72,4.1,48.9,1,9.1,349,4.2
2021-01-10,10,1900,6,english,"95618, 95617, 95616",hourly,48.8,41.9,0,-49,0,,0,77,3.6,48.5,0,9,338,3.8
2021-01-10,10,2000,6,english,"95618, 95617, 95616",hourly,47.2,42.3,0,-49,0,,0,83,3.7,48.1,0,9.2,336,3.7
2021-01-10,10,2100,6,english,"95618, 95617, 95616",hourly,46.6,42.7,0,-48,0,,0,86,3.3,47.8,0,9.3,317,3.3
2021-01-10,10,2200,6,english,"95618, 95617, 95616",hourly,46,42.2,0,-48,0,,0,87,3.5,47.5,0,9.2,324,3.6
2021-01-10,10,2300,6,english,"95618, 95617, 95616",hourly,46.1,42,0,-49,0,,0,85,3.1,47.2,0,9.1,322,3.2
2021-01-10,10,2400,6,english,"95618, 95617, 95616",hourly,45.1,41.7,0,-48,0,,0,88,0.7,47,0,9,272,1.5
2021-01-11,11,0100,6,english,"95618, 95617, 95616",hourly,41.2,40.2,0,-35,0,,0,96,1.3,46.7,0,8.5,252,1.7
2021-01-11,11,0200,6,english,"95618, 95617, 95616",hourly,40.2,40.2,0,-35,0,,0,100,1.5,46.3,0,8.4,236,1.6
2021-01-11,11,0300,6,english,"95618, 95617, 95616",hourly,39.1,39,0,-35,0,,0,100,1.3,45.9,0,8.1,174,1.9
2021-01-11,11,0400,6,english,"95618, 95617, 95616",hourly,38.2,38.1,0,-35,0,,0,100,0.5,45.6,0,7.8,335,1.6
2021-01-11,11,0500,6,english,"95618, 95617, 95616",hourly,37.3,37.3,0,-36,0,,0,100,1.2,45.2,0,7.5,164,1.7
2021-01-11,11,0600,6,english,"95618, 95617, 95616",hourly,35.8,35.8,0,-36,0,,0,100,0.4,44.9,0,7.1,258,1.1
2021-01-11,11,0700,6,english,"95618, 95617, 95616",hourly,36.3,36.2,0,-36,0,,0,100,1.3,44.6,0,7.2,131,1.6
2021-01-11,11,0800,6,english,"95618, 95617, 95616",hourly,35.8,35.8,0,-22,0,,0,100,1.9,44.3,22,7.1,148,2.4
2021-01-11,11,0900,6,english,"95618, 95617, 95616",hourly,36.8,36.7,0,113,0,,0,100,0.7,44.1,223,7.4,269,1.7
2021-01-11,11,1000,6,english,"95618, 95617, 95616",hourly,44.9,43.1,0,247,0,,0,93,2.3,44.4,564,9.5,126,2.7
2021-01-11,11,1100,6,english,"95618, 95617, 95616",hourly,47.6,44.8,0.01,360,0.01,,0,90,6.3,45.2,725,10.1,109,6.6
2021-01-11,11,1200,6,english,"95618, 95617, 95616",hourly,51.1,45.5,0.01,410,0.01,,0,81,5.7,46.2,791,10.4,125,6.2
2021-01-11,11,1300,6,english,"95618, 95617, 95616",hourly,54.5,44.8,0.01,502,0.01,,0,70,0.9,47.3,948,10.1,269,4.4
2021-01-11,11,1400,6,english,"95618, 95617, 95616",hourly,56.2,44,0.01,427,0.01,,0,63,3.3,48.7,834,9.8,113,3.8
2021-01-11,11,1500,6,english,"95618, 95617, 95616",hourly,58.1,43.5,0.01,305,0.01,,0,58,0.3,49.8,653,9.6,161,2.4
2021-01-11,11,1600,6,english,"95618, 95617, 95616",hourly,58.5,42.4,0,127,0,,0,55,3.2,50.6,362,9.2,318,3.7
2021-01-11,11,1700,6,english,"95618, 95617, 95616",hourly,56.9,42.4,0,-23,0,,0,58,2,50.7,66,9.2,349,2.7
2021-01-11,11,1800,6,english,"95618, 95617, 95616",hourly,53,42.6,0,-69,0,,0,67,1.2,50.1,1,9.3,65,1.9
2021-01-11,11,1900,6,english,"95618, 95617, 95616",hourly,51,42.2,0,-70,0,,0,72,0.7,49.4,0,9.2,74,1.7
2021-01-11,11,2000,6,english,"95618, 95617, 95616",hourly,47.3,42.1,0,-68,0,,0,82,1.8,48.7,0,9.1,258,2.7
2021-01-11,11,2100,6,english,"95618, 95617, 95616",hourly,45.7,41.6,0,-68,0,,0,85,1.9,48.2,0,8.9,268,2.8
2021-01-11,11,2200,6,english,"95618, 95617, 95616",hourly,44.9,41.4,0,-68,0,,0,87,1.2,47.8,0,8.9,295,1.6
2021-01-11,11,2300,6,english,"95618, 95617, 95616",hourly,45.3,42.2,0,-67,0,,0,89,0.6,47.4,0,9.2,299,1.6
2021-01-11,11,2400,6,english,"95618, 95617, 95616",hourly,45.9,42.6,0,-67,0,,0,88,0.7,47.2,0,9.3,222,1.9
2021-01-12,12,0100,6,english,"95618, 95617, 95616",hourly,43.6,42,0,-35,0,,0,94,0.3,47.1,0,9.1,244,1.9
2021-01-12,12,0200,6,english,"95618, 95617, 95616",hourly,42.7,41.6,0,-35,0,,0,96,2.1,46.9,0,8.9,296,2.5
2021-01-12,12,0300,6,english,"95618, 95617, 95616",hourly,42.6,41.7,0,-35,0,,0,97,1.5,46.7,0,9,284,2.1
2021-01-12,12,0400,6,english,"95618, 95617, 95616",hourly,42.2,41.8,0,-35,0,,0,98,1.2,46.5,0,9,194,1.8
2021-01-12,12,0500,6,english,"95618, 95617, 95616",hourly,41.1,41,0,-35,0,,0,99,2,46.3,0,8.7,260,2.1
2021-01-12,12,0600,6,english,"95618, 95617, 95616",hourly,41.7,41.5,0,-35,0,,0,99,1.5,46.2,0,8.9,272,1.6
2021-01-12,12,0700,6,english,"95618, 95617, 95616",hourly,43.5,42.9,0,-35,0,,0,98,1.7,46.1,0,9.4,122,2.4
2021-01-12,12,0800,6,english,"95618, 95617, 95616",hourly,45.2,44,0,-30,0,,0,96,1.5,46.2,8,9.8,145,2.3
2021-01-12,12,0900,6,english,"95618, 95617, 95616",hourly,44.8,44.4,0,4,0,,0,99,2.5,46.3,52,10,259,2.8
2021-01-12,12,1000,6,english,"95618, 95617, 95616",hourly,46.7,45.6,0,70,0,,0,96,0.7,46.5,233,10.4,200,1.5
2021-01-12,12,1100,6,english,"95618, 95617, 95616",hourly,49.6,46.7,0,42,0,,0,90,2.1,46.9,214,10.9,127,2.8
2021-01-12,12,1200,6,english,"95618, 95617, 95616",hourly,50.9,46.9,0,106,0,,0,86,4.4,47.5,320,10.9,156,4.7
2021-01-12,12,1300,6,english,"95618, 95617, 95616",hourly,53.1,48,0,240,0.01,,0,83,4.2,48.1,518,11.4,170,4.4
2021-01-12,12,1400,6,english,"95618, 95617, 95616",hourly,54.9,48.2,0,53,0,,0,78,3.5,48.9,238,11.5,138,3.8
2021-01-12,12,1500,6,english,"95618, 95617, 95616",hourly,56.4,48.4,0,87,0,,0,74,4,49.4,270,11.6,127,4.3
2021-01-12,12,1600,6,english,"95618, 95617, 95616",hourly,56.5,47.8,0,9,0,,0,73,4.8,49.7,128,11.3,121,5.1
2021-01-12,12,1700,6,english,"95618, 95617, 95616",hourly,55.8,48,0,-15,0,,0,75,3.8,49.9,28,11.4,122,4
2021-01-12,12,1800,6,english,"95618, 95617, 95616",hourly,54.6,48.5,0,-35,0,,0,80,2,49.8,1,11.6,173,2.6
2021-01-12,12,1900,6,english,"95618, 95617, 95616",hourly,53.3,48.9,0,-35,0,,0,85,0.5,49.7,0,11.8,197,1.6
2021-01-12,12,2000,6,english,"95618, 95617, 95616",hourly,51.6,48.2,0,-35,0,,0,88,2.1,49.6,0,11.5,228,2.2
2021-01-12,12,2100,6,english,"95618, 95617, 95616",hourly,50.7,48.1,0,-35,0,,0,91,0.3,49.3,0,11.4,131,1.7
2021-01-12,12,2200,6,english,"95618, 95617, 95616",hourly,50.1,47.7,0,-35,0,,0,92,1.6,49.1,0,11.3,212,2.2
2021-01-12,12,2300,6,english,"95618, 95617, 95616",hourly,48.4,47.2,0,-35,0,,0,95,0.9,48.9,0,11.1,261,2
2021-01-12,12,2400,6,english,"95618, 95617, 95616",hourly,47.6,46.9,0,-35,0,,0,97,1.1,48.5,0,10.9,70,2
2021-01-13,13,0100,6,english,"95618, 95617, 95616",hourly,47.8,46.8,0,-42,0,,0,96,3.3,48.2,0,10.9,151,3.5
2021-01-13,13,0200,6,english,"95618, 95617, 95616",hourly,48.2,46.8,0,-42,0,,0,95,1.5,48.1,0,10.9,230,2.7
2021-01-13,13,0300,6,english,"95618, 95617, 95616",hourly,47.8,46.9,0,-42,0,,0,97,3.9,48,0,10.9,117,4
2021-01-13,13,0400,6,english,"95618, 95617, 95616",hourly,47.5,46.6,0,-42,0,,0,97,2.5,47.9,0,10.8,145,3.5
2021-01-13,13,0500,6,english,"95618, 95617, 95616",hourly,47.8,46.8,0,-42,0,,0,96,2.9,47.8,0,10.9,150,3
